id,name,description,neighborhood_overview,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,instant_bookable,longitude,latitude,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365
1298184409178356933,Budgeted Affordable Room@NUS (F),"K2 Guesthouse is situated near NUS / NUH and Buona Vista. The nearest MRT is Haw Par Villa, a 15 mins walk from the hotel. All rooms are beautifully furnished with complete clean linens and clean Common Bathroom. <br /><br />There’s a shared lobby pantry area for sitting and mingling after work, it's a nice outdoor area for a beer after the hot weather cools off!<br /><br />There is a patio/gazebo where guests can relax, eat and have a drink. Right across us there is a supermarket, Asian food, and bars.",,Room in hotel,Private room,1,1 shared bath,1.0,,"[""Keypad"", ""Dedicated workspace"", ""Air conditioning"", ""Self check-in"", ""Kitchen"", ""Wifi""]",90,365,f,103.78717,1.28124,90.0,90.0,365.0,365.0,0,0,0,0
1298240569886538203,New Family 2 Rm Studio/WIFI @Somerset/Orchard Area,"The studios are located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,2.0,"[""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.84001,1.29477,1.0,3.0,365.0,365.0,22,52,82,357
1298279713280635359,New City Cozy Room Suite/WIFI-Somerset/OrchardArea,"The room is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Private room in serviced apartment,Private room,2,1 private bath,1.0,1.0,"[""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83982,1.29683,1.0,3.0,365.0,365.0,25,55,85,360
1298280168073199401,New Comfy City Room Suite @ Somerset/Orchard Area,"The room is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Private room in serviced apartment,Private room,2,1 private bath,1.0,1.0,"[""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Bed linens"", ""Washer \u2013\u00a0In building"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83831,1.29494,1.0,3.0,365.0,365.0,23,53,83,358
1298304693095813522,New Deluxe Studio Apt/WIFI @Somerset/ Orchard Area,"The studio apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83791188658516,1.2965779719974666,1.0,3.0,365.0,365.0,22,52,82,357
1298306276925215082,New Comfy City-StudioApt/WIFI-Somerset/OrchardArea,"The studio apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,Entire serviced apartment,Entire home/apt,5,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.84017729127152,1.296106664160774,1.0,3.0,365.0,365.0,22,52,82,357
1298306821436355793,New Deluxe Studio Apt/WIFI @Somerset/ Orchard Area,"The studio apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83824,1.29653,1.0,3.0,365.0,365.0,23,53,83,263
1298350621345394366,New Deluxe City Loft Studio-Somerset/ Orchard Area,"The studio Apartment is NEW and come with brand new furniture. It is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Entire rental unit,Entire home/apt,6,1 bath,1.0,2.0,"[""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83799691119908,1.2950704484713516,1.0,3.0,365.0,365.0,15,45,74,349
1298367055912625397,新加坡东海岸 豪华禅意双床,"Staying in a villa near Singapore's East Coast Bay is like stepping into an ideal holiday paradise.From the moment you step into the villa, you'll be greeted by a warm and cozy atmosphere.Spacious and bright room with carefully selected furniture. Every detail reveals the warmth of home.<br /><br />The amenities here are even more surprising.Fully equipped with amenities, supermarkets, restaurants are within easy reach to meet daily needs.Transportation is also very convenient, and it is easy to get to the city center and other popular attractions.In your free time, stroll along the coastal promenade of Donghaibay, feel the gentle sea breeze, and enjoy a cozy time.<br /><br />At night, lie on a soft bed, the window is filled with the quietness of the night, and the occasional sound of waves will accompany you to sleep.In the morning, the sun shines on your face through the gaps in the curtains, starting a vibrant day.Here, comfort and convenience are perfectly combined, allowing you to",,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Wifi"", ""Outdoor shower"", ""Clothing storage"", ""Air conditioning"", ""Coffee maker"", ""Iron"", ""Shower gel"", ""Washer"", ""Hangers"", ""Toaster"", ""Barbecue utensils"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Sound system"", ""Stove"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Rice maker"", ""Kitchen"", ""Beach access"", ""Hot water kettle"", ""Baking sheet"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",92,365,f,103.9422477,1.3156852,92.0,92.0,365.0,365.0,0,0,10,285
1298394088890426354,New Luxe Balcony Studio Apt@ Somerset/Orchard Area,"The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",4,365,t,103.83804601064038,1.296380404691252,1.0,4.0,365.0,365.0,24,54,84,174
1298401999313639862,New Cozy Family Studio Apt@ Somerset/ Orchard Area,"The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Entire serviced apartment,Entire home/apt,5,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.83819094208488,1.2965075612544144,1.0,3.0,365.0,365.0,24,54,84,264
1298486869378455777,Fabulous 2 Bedroom Apartment at Havelock road,"Large apartments come with a work desk, wardrobe, flat-screen cable TV and sofa seating area. Microwave, fridge and iron are also included. The en suite bathroom has shower, hairdryer, slippers and free toiletries.",,Entire serviced apartment,Entire home/apt,6,3 baths,2.0,2.0,"[""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Crib - available upon request"", ""TV"", ""Hot water"", ""Bed linens"", ""Board games"", ""Children's playroom"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Conditioner"", ""Kitchen"", ""Shampoo""]",6,365,f,103.83184,1.28882,6.0,6.0,365.0,365.0,23,53,83,358
1298499011850976732,"Spacious 3 Bedroom Apartment, near MRT","Featuring an outdoor pool, the apartment offers modern and stylish accommodation with free WiFi access in the entire property.<br /><br />Elegantly furnished, air-conditioned apartments come with a work desk, wardrobe, a flat-screen cable TV and sofa seating area. Microwave, fridge and iron are also included. Offering a shower facility, en suite bathroom also has a hairdryer, slippers and free toiletries.",,Entire serviced apartment,Entire home/apt,6,1 bath,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Wifi""]",6,365,f,103.83207,1.29072,6.0,6.0,365.0,365.0,27,57,87,362
1298543626761459605,Space UPlift L4R,"🌴 Forget your worries in this spacious and serene space in a private residential estate 🏡 in Singapore.<br />🔑Private access to studio apartment via home lift.<br />⭐️ 2 min. walk to nearest Bus Stop.<br />⭐️ 4 min. (280m) walk to nearest MRT.<br />⭐️ 5 min. walk to nearest retail, commercial & F&B stores (Jun 2026).<br />⭐️ 16 min. (1.1 km) walk to the Market, Food Centre & heartland shopping.<br />⭐️ Within close proximity to renowned schools.<br />⭐️ Enjoy forest 🌳 & food therapy nearby.<br />⭐️ Easy commute to JB, Malaysia by MRT & Bus.",,Private room in home,Private room,2,1 private bath,1.0,3.0,"[""Freezer"", ""Refrigerator"", ""Changing table"", ""Hair dryer"", ""Patio or balcony"", ""Private entrance"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Kitchenette"", ""Laundromat nearby"", ""Free street parking"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Lockbox"", ""Bidet"", ""BBQ grill"", ""Hot water"", ""Bed linens"", ""Ceiling fan"", ""Pets allowed"", ""Stove"", ""Smoke alarm"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Self check-in"", ""Hot water kettle"", ""Room-darkening shades"", ""Outdoor dining area""]",92,365,t,103.83697085469116,1.3860964359586674,92.0,92.0,365.0,365.0,30,60,90,365
1299877828985823706,Novena Serviced Apartment- Deluxe One bedroom 9,"Approved Serviced Apartment - Moulmein Studios in Novena. It’s operated by K&C company.<br /><br />NO DURAIN AND SMELLY COOKING FOOD ARE ALLOWED. <br /><br />8 mins walk to Novena MRT. <br />All units come with private bedroom / bathroom / kitchen. This room is bright and spacious with high ceiling. <br /><br />Free housekeeping service are provided 3 times per werk<br /><br />Please register passport / NRIC with us when check in.<br /><br />If you’re looking for lower rate in private house, you May reach me for availability, minimum 92 nights",,Entire rental unit,Entire home/apt,3,1 bath,1.0,3.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Indoor fireplace"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",6,365,f,103.8474873,1.3185311,3.0,6.0,365.0,365.0,15,45,75,350
1299892458693777502,Stunning Seaview in the CBD!,"720 sqft | Bright, beautifully renovated unit in the heart of the Central Business District with a fantastic sea view from the balcony.<br /><br />Well equipped with facilities such as:<br />Gymnasium, Swimming pool, Jacuzzi, Tennis court, Basketball court, and a Sky garden offering panoramic city and harbour views. <br /><br />Conveniently close to 3 train stations, the vicinity boasts numerous shopping and dining options, including 100AM Mall and the famous Maxwell Food centre",,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Lockbox"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""Dryer \u2013\u00a0In unit"", ""TV"", ""Pool"", ""Paid parking on premises"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Exercise equipment"", ""Drying rack for clothing"", ""Washer"", ""Microwave"", ""Self check-in"", ""Kitchen"", ""Wifi""]",92,365,f,103.8470535986206,1.273963608848255,92.0,92.0,365.0,365.0,0,0,22,202
